sample,response,sample_type,population,count,total_count,percentage
sample09912,no,PBMC,cd8_t_cell,29207,94706,30.84
sample09912,no,PBMC,monocyte,13859,94706,14.63
sample09912,no,PBMC,nk_cell,19201,94706,20.27
sample09913,no,PBMC,b_cell,9322,107765,8.65
sample09913,no,PBMC,cd4_t_cell,34637,107765,32.14
sample09913,no,PBMC,cd8_t_cell,26012,107765,24.14
sample09913,no,PBMC,monocyte,16185,107765,15.02
sample09913,no,PBMC,nk_cell,21609,107765,20.05
sample09914,no,PBMC,b_cell,8133,97204,8.37
sample09914,no,PBMC,cd4_t_cell,29181,97204,30.02
sample09914,no,PBMC,cd8_t_cell,15249,97204,15.69
sample09914,no,PBMC,monocyte,26696,97204,27.46
sample09914,no,PBMC,nk_cell,17945,97204,18.46
sample09918,no,PBMC,b_cell,9069,92400,9.81
sample09918,no,PBMC,cd4_t_cell,35764,92400,38.71
sample09918,no,PBMC,cd8_t_cell,18943,92400,20.5
sample09918,no,PBMC,monocyte,17232,92400,18.65
sample09918,no,PBMC,nk_cell,11392,92400,12.33
sample09919,no,PBMC,b_cell,10382,103980,9.98
sample09919,no,PBMC,cd4_t_cell,25279,103980,24.31
sample09919,no,PBMC,cd8_t_cell,25537,103980,24.56
sample09919,no,PBMC,monocyte,28899,103980,27.79
sample09919,no,PBMC,nk_cell,13883,103980,13.35
sample09920,no,PBMC,b_cell,7630,99134,7.7
sample09920,no,PBMC,cd4_t_cell,27264,99134,27.5
sample09920,no,PBMC,cd8_t_cell,25739,99134,25.96
sample09920,no,PBMC,monocyte,27083,99134,27.32
sample09920,no,PBMC,nk_cell,11418,99134,11.52
sample09924,yes,PBMC,b_cell,13978,100470,13.91
sample09924,yes,PBMC,cd4_t_cell,34122,100470,33.96
sample09924,yes,PBMC,cd8_t_cell,21540,100470,21.44
sample09924,yes,PBMC,monocyte,20592,100470,20.5
sample09924,yes,PBMC,nk_cell,10238,100470,10.19
sample09925,yes,PBMC,b_cell,6953,106395,6.54
sample09925,yes,PBMC,cd4_t_cell,35959,106395,33.8
sample09925,yes,PBMC,cd8_t_cell,31565,106395,29.67
sample09925,yes,PBMC,monocyte,19311,106395,18.15
sample09925,yes,PBMC,nk_cell,12607,106395,11.85
sample09926,yes,PBMC,b_cell,14111,108489,13.01
sample09926,yes,PBMC,cd4_t_cell,31619,108489,29.14
sample09926,yes,PBMC,cd8_t_cell,21184,108489,19.53
sample09926,yes,PBMC,monocyte,27214,108489,25.08
sample09926,yes,PBMC,nk_cell,14361,108489,13.24
sample09963,yes,PBMC,b_cell,11820,106462,11.1
sample09963,yes,PBMC,cd4_t_cell,28091,106462,26.39
sample09963,yes,PBMC,cd8_t_cell,23535,106462,22.11
sample09963,yes,PBMC,monocyte,18081,106462,16.98
sample09963,yes,PBMC,nk_cell,24935,106462,23.42
sample09964,yes,PBMC,b_cell,14732,92128,15.99
sample09964,yes,PBMC,cd4_t_cell,27275,92128,29.61
sample09964,yes,PBMC,cd8_t_cell,27620,92128,29.98
sample09964,yes,PBMC,monocyte,13851,92128,15.03
sample09964,yes,PBMC,nk_cell,8650,92128,9.39
sample09965,yes,PBMC,b_cell,9071,103409,8.77
sample09965,yes,PBMC,cd4_t_cell,30147,103409,29.15
sample09965,yes,PBMC,cd8_t_cell,25607,103409,24.76
sample09965,yes,PBMC,monocyte,18639,103409,18.02
sample09965,yes,PBMC,nk_cell,19945,103409,19.29
sample09978,yes,PBMC,b_cell,17879,112015,15.96
sample09978,yes,PBMC,cd4_t_cell,24978,112015,22.3
sample09978,yes,PBMC,cd8_t_cell,30957,112015,27.64
sample09978,yes,PBMC,monocyte,20718,112015,18.5
sample09978,yes,PBMC,nk_cell,17483,112015,15.61
sample09979,yes,PBMC,b_cell,5565,106823,5.21
sample09979,yes,PBMC,cd4_t_cell,36633,106823,34.29
sample09979,yes,PBMC,cd8_t_cell,25918,106823,24.26
sample09979,yes,PBMC,monocyte,14212,106823,13.3
sample09979,yes,PBMC,nk_cell,24495,106823,22.93
sample09980,yes,PBMC,b_cell,10814,99241,10.9
sample09980,yes,PBMC,cd4_t_cell,27259,99241,27.47
sample09980,yes,PBMC,cd8_t_cell,24043,99241,24.23
sample09980,yes,PBMC,monocyte,22446,99241,22.62
sample09980,yes,PBMC,nk_cell,14679,99241,14.79
sample09987,no,PBMC,b_cell,9136,94260,9.69
sample09987,no,PBMC,cd4_t_cell,26732,94260,28.36
sample09987,no,PBMC,cd8_t_cell,33301,94260,35.33
sample09987,no,PBMC,monocyte,10913,94260,11.58
sample09987,no,PBMC,nk_cell,14178,94260,15.04
sample09988,no,PBMC,b_cell,7562,95097,7.95
sample09988,no,PBMC,cd4_t_cell,30061,95097,31.61
sample09988,no,PBMC,cd8_t_cell,24404,95097,25.66
sample09988,no,PBMC,monocyte,25854,95097,27.19
sample09988,no,PBMC,nk_cell,7216,95097,7.59
sample09989,no,PBMC,b_cell,9507,100426,9.47
sample09989,no,PBMC,cd4_t_cell,25683,100426,25.57
sample09989,no,PBMC,cd8_t_cell,30186,100426,30.06
sample09989,no,PBMC,monocyte,24894,100426,24.79
sample09989,no,PBMC,nk_cell,10156,100426,10.11
sample09990,yes,PBMC,b_cell,12556,108247,11.6
sample09990,yes,PBMC,cd4_t_cell,36756,108247,33.96
sample09990,yes,PBMC,cd8_t_cell,18433,108247,17.03
sample09990,yes,PBMC,monocyte,23632,108247,21.83
sample09990,yes,PBMC,nk_cell,16870,108247,15.58
sample09991,yes,PBMC,b_cell,5339,102387,5.21
sample09991,yes,PBMC,cd4_t_cell,47721,102387,46.61
sample09991,yes,PBMC,cd8_t_cell,18541,102387,18.11
sample09991,yes,PBMC,monocyte,16022,102387,15.65
sample09991,yes,PBMC,nk_cell,14764,102387,14.42
sample09992,yes,PBMC,b_cell,11047,105603,10.46
sample09992,yes,PBMC,cd4_t_cell,28840,105603,27.31
sample09992,yes,PBMC,cd8_t_cell,30231,105603,28.63
sample09992,yes,PBMC,monocyte,20029,105603,18.97
sample09992,yes,PBMC,nk_cell,15456,105603,14.64
sample09996,yes,PBMC,b_cell,11762,104950,11.21
sample09996,yes,PBMC,cd4_t_cell,31808,104950,30.31
sample09996,yes,PBMC,cd8_t_cell,27102,104950,25.82
sample09996,yes,PBMC,monocyte,17885,104950,17.04
sample09996,yes,PBMC,nk_cell,16393,104950,15.62
sample09997,yes,PBMC,b_cell,7867,101919,7.72
sample09997,yes,PBMC,cd4_t_cell,41582,101919,40.8
sample09997,yes,PBMC,cd8_t_cell,27361,101919,26.85
sample09997,yes,PBMC,monocyte,14082,101919,13.82
sample09997,yes,PBMC,nk_cell,11027,101919,10.82
sample09998,yes,PBMC,b_cell,16477,108863,15.14
sample09998,yes,PBMC,cd4_t_cell,38985,108863,35.81
sample09998,yes,PBMC,cd8_t_cell,23285,108863,21.39
sample09998,yes,PBMC,monocyte,21580,108863,19.82
sample09998,yes,PBMC,nk_cell,8536,108863,7.84
sample09999,no,PBMC,b_cell,5986,95291,6.28
sample09999,no,PBMC,cd4_t_cell,26510,95291,27.82
sample09999,no,PBMC,cd8_t_cell,22437,95291,23.55
sample09999,no,PBMC,monocyte,22823,95291,23.95
sample09999,no,PBMC,nk_cell,17535,95291,18.4
sample10000,no,PBMC,b_cell,14714,90086,16.33
sample10000,no,PBMC,cd4_t_cell,25343,90086,28.13
sample10000,no,PBMC,cd8_t_cell,22455,90086,24.93
sample10000,no,PBMC,monocyte,15937,90086,17.69
sample10000,no,PBMC,nk_cell,11637,90086,12.92
sample10001,no,PBMC,b_cell,6881,89337,7.7
sample10001,no,PBMC,cd4_t_cell,23288,89337,26.07
sample10001,no,PBMC,cd8_t_cell,24829,89337,27.79
sample10001,no,PBMC,monocyte,18171,89337,20.34
sample10001,no,PBMC,nk_cell,16168,89337,18.1
sample10038,yes,PBMC,b_cell,5178,110897,4.67
sample10038,yes,PBMC,cd4_t_cell,36577,110897,32.98
sample10038,yes,PBMC,cd8_t_cell,23542,110897,21.23
sample10038,yes,PBMC,monocyte,40535,110897,36.55
sample10038,yes,PBMC,nk_cell,5065,110897,4.57
sample10039,yes,PBMC,b_cell,12847,111785,11.49
sample10039,yes,PBMC,cd4_t_cell,33775,111785,30.21
sample10039,yes,PBMC,cd8_t_cell,27534,111785,24.63
sample10039,yes,PBMC,monocyte,20008,111785,17.9
sample10039,yes,PBMC,nk_cell,17621,111785,15.76
sample10040,yes,PBMC,b_cell,6777,91522,7.4
sample10040,yes,PBMC,cd4_t_cell,24404,91522,26.66
sample10040,yes,PBMC,cd8_t_cell,31134,91522,34.02
sample10040,yes,PBMC,monocyte,19302,91522,21.09
sample10040,yes,PBMC,nk_cell,9905,91522,10.82
sample10041,yes,PBMC,b_cell,7620,100869,7.55
sample10041,yes,PBMC,cd4_t_cell,27645,100869,27.41
sample10041,yes,PBMC,cd8_t_cell,24624,100869,24.41
sample10041,yes,PBMC,monocyte,18963,100869,18.8
sample10041,yes,PBMC,nk_cell,22017,100869,21.83
sample10042,yes,PBMC,b_cell,13581,110154,12.33
sample10042,yes,PBMC,cd4_t_cell,36981,110154,33.57
sample10042,yes,PBMC,cd8_t_cell,17848,110154,16.2
sample10042,yes,PBMC,monocyte,27230,110154,24.72
sample10042,yes,PBMC,nk_cell,14514,110154,13.18
sample10043,yes,PBMC,b_cell,11509,110107,10.45
sample10043,yes,PBMC,cd4_t_cell,28825,110107,26.18
sample10043,yes,PBMC,cd8_t_cell,21372,110107,19.41
sample10043,yes,PBMC,monocyte,21724,110107,19.73
sample10043,yes,PBMC,nk_cell,26677,110107,24.23
sample10068,no,PBMC,b_cell,11088,92390,12.0
sample10068,no,PBMC,cd4_t_cell,24795,92390,26.84
sample10068,no,PBMC,cd8_t_cell,27590,92390,29.86
sample10068,no,PBMC,monocyte,17006,92390,18.41
sample10068,no,PBMC,nk_cell,11911,92390,12.89
sample10069,no,PBMC,b_cell,9296,105011,8.85
sample10069,no,PBMC,cd4_t_cell,36834,105011,35.08
sample10069,no,PBMC,cd8_t_cell,26487,105011,25.22
sample10069,no,PBMC,monocyte,18403,105011,17.52
sample10069,no,PBMC,nk_cell,13991,105011,13.32
sample10070,no,PBMC,b_cell,4380,93243,4.7
sample10070,no,PBMC,cd4_t_cell,33840,93243,36.29
sample10070,no,PBMC,cd8_t_cell,22332,93243,23.95
sample10070,no,PBMC,monocyte,22252,93243,23.86
sample10070,no,PBMC,nk_cell,10439,93243,11.2
sample10089,no,PBMC,b_cell,10677,90081,11.85
sample10089,no,PBMC,cd4_t_cell,26054,90081,28.92
sample10089,no,PBMC,cd8_t_cell,25237,90081,28.02
sample10089,no,PBMC,monocyte,13090,90081,14.53
sample10089,no,PBMC,nk_cell,15023,90081,16.68
sample10090,no,PBMC,b_cell,8106,102953,7.87
sample10090,no,PBMC,cd4_t_cell,31935,102953,31.02
sample10090,no,PBMC,cd8_t_cell,28832,102953,28.01
sample10090,no,PBMC,monocyte,23401,102953,22.73
sample10090,no,PBMC,nk_cell,10679,102953,10.37
sample10091,no,PBMC,b_cell,9649,109783,8.79
sample10091,no,PBMC,cd4_t_cell,19214,109783,17.5
sample10091,no,PBMC,cd8_t_cell,26576,109783,24.21
sample10091,no,PBMC,monocyte,37491,109783,34.15
sample10091,no,PBMC,nk_cell,16853,109783,15.35
sample10095,yes,PBMC,b_cell,8128,96512,8.42
sample10095,yes,PBMC,cd4_t_cell,34706,96512,35.96
sample10095,yes,PBMC,cd8_t_cell,18383,96512,19.05
sample10095,yes,PBMC,monocyte,22586,96512,23.4
sample10095,yes,PBMC,nk_cell,12709,96512,13.17
sample10096,yes,PBMC,b_cell,9799,97594,10.04
sample10096,yes,PBMC,cd4_t_cell,22211,97594,22.76
sample10096,yes,PBMC,cd8_t_cell,27175,97594,27.84
sample10096,yes,PBMC,monocyte,21527,97594,22.06
sample10096,yes,PBMC,nk_cell,16882,97594,17.3
sample10097,yes,PBMC,b_cell,9494,105465,9.0
sample10097,yes,PBMC,cd4_t_cell,23489,105465,22.27
sample10097,yes,PBMC,cd8_t_cell,31975,105465,30.32
sample10097,yes,PBMC,monocyte,26620,105465,25.24
sample10097,yes,PBMC,nk_cell,13887,105465,13.17
sample10116,yes,PBMC,b_cell,10448,110235,9.48
sample10116,yes,PBMC,cd4_t_cell,38894,110235,35.28
sample10116,yes,PBMC,cd8_t_cell,28698,110235,26.03
sample10116,yes,PBMC,monocyte,19738,110235,17.91
sample10116,yes,PBMC,nk_cell,12457,110235,11.3
sample10117,yes,PBMC,b_cell,13274,106328,12.48
sample10117,yes,PBMC,cd4_t_cell,41228,106328,38.77
sample10117,yes,PBMC,cd8_t_cell,18207,106328,17.12
sample10117,yes,PBMC,monocyte,21610,106328,20.32
sample10117,yes,PBMC,nk_cell,12009,106328,11.29
sample10118,yes,PBMC,b_cell,6877,103612,6.64
sample10118,yes,PBMC,cd4_t_cell,32534,103612,31.4
sample10118,yes,PBMC,cd8_t_cell,41617,103612,40.17
sample10118,yes,PBMC,monocyte,11362,103612,10.97
sample10118,yes,PBMC,nk_cell,11222,103612,10.83
sample10125,yes,PBMC,b_cell,13310,106638,12.48
sample10125,yes,PBMC,cd4_t_cell,29691,106638,27.84
sample10125,yes,PBMC,cd8_t_cell,18778,106638,17.61
sample10125,yes,PBMC,monocyte,24519,106638,22.99
sample10125,yes,PBMC,nk_cell,20340,106638,19.07
sample10126,yes,PBMC,b_cell,13730,94075,14.59
sample10126,yes,PBMC,cd4_t_cell,27118,94075,28.83
sample10126,yes,PBMC,cd8_t_cell,21382,94075,22.73
sample10126,yes,PBMC,monocyte,19195,94075,20.4
sample10126,yes,PBMC,nk_cell,12650,94075,13.45
sample10127,yes,PBMC,b_cell,7563,95263,7.94
sample10127,yes,PBMC,cd4_t_cell,32352,95263,33.96
sample10127,yes,PBMC,cd8_t_cell,18586,95263,19.51
sample10127,yes,PBMC,monocyte,22055,95263,23.15
sample10127,yes,PBMC,nk_cell,14707,95263,15.44
sample10128,yes,PBMC,b_cell,7272,98648,7.37
sample10128,yes,PBMC,cd4_t_cell,30613,98648,31.03
sample10128,yes,PBMC,cd8_t_cell,30471,98648,30.89
sample10128,yes,PBMC,monocyte,16396,98648,16.62
sample10128,yes,PBMC,nk_cell,13896,98648,14.09
sample10129,yes,PBMC,b_cell,8719,92853,9.39
sample10129,yes,PBMC,cd4_t_cell,27020,92853,29.1
sample10129,yes,PBMC,cd8_t_cell,26704,92853,28.76
sample10129,yes,PBMC,monocyte,17708,92853,19.07
sample10129,yes,PBMC,nk_cell,12702,92853,13.68
sample10130,yes,PBMC,b_cell,14412,104918,13.74
sample10130,yes,PBMC,cd4_t_cell,32425,104918,30.91
sample10130,yes,PBMC,cd8_t_cell,24077,104918,22.95
sample10130,yes,PBMC,monocyte,27685,104918,26.39
sample10130,yes,PBMC,nk_cell,6319,104918,6.02
sample10131,yes,PBMC,b_cell,11538,98762,11.68
sample10131,yes,PBMC,cd4_t_cell,31704,98762,32.1
sample10131,yes,PBMC,cd8_t_cell,23626,98762,23.92
sample10131,yes,PBMC,monocyte,20188,98762,20.44
sample10131,yes,PBMC,nk_cell,11706,98762,11.85
sample10132,yes,PBMC,b_cell,8956,91988,9.74
sample10132,yes,PBMC,cd4_t_cell,28726,91988,31.23
sample10132,yes,PBMC,cd8_t_cell,17066,91988,18.55
sample10132,yes,PBMC,monocyte,18446,91988,20.05
sample10132,yes,PBMC,nk_cell,18794,91988,20.43
sample10133,yes,PBMC,b_cell,12146,104724,11.6
sample10133,yes,PBMC,cd4_t_cell,31679,104724,30.25
sample10133,yes,PBMC,cd8_t_cell,28396,104724,27.12
sample10133,yes,PBMC,monocyte,19852,104724,18.96
sample10133,yes,PBMC,nk_cell,12651,104724,12.08
sample10140,yes,PBMC,b_cell,9788,96863,10.1
sample10140,yes,PBMC,cd4_t_cell,28247,96863,29.16
sample10140,yes,PBMC,cd8_t_cell,19006,96863,19.62
sample10140,yes,PBMC,monocyte,23647,96863,24.41
sample10140,yes,PBMC,nk_cell,16175,96863,16.7
sample10141,yes,PBMC,b_cell,11268,97447,11.56
sample10141,yes,PBMC,cd4_t_cell,22377,97447,22.96
sample10141,yes,PBMC,cd8_t_cell,23064,97447,23.67
sample10141,yes,PBMC,monocyte,23723,97447,24.34
sample10141,yes,PBMC,nk_cell,17015,97447,17.46
sample10142,yes,PBMC,b_cell,9638,105826,9.11
sample10142,yes,PBMC,cd4_t_cell,34566,105826,32.66
sample10142,yes,PBMC,cd8_t_cell,20460,105826,19.33
sample10142,yes,PBMC,monocyte,24000,105826,22.68
sample10142,yes,PBMC,nk_cell,17162,105826,16.22
sample10179,yes,PBMC,b_cell,12951,111530,11.61
sample10179,yes,PBMC,cd4_t_cell,39884,111530,35.76
sample10179,yes,PBMC,cd8_t_cell,24049,111530,21.56
sample10179,yes,PBMC,monocyte,20004,111530,17.94
sample10179,yes,PBMC,nk_cell,14642,111530,13.13
sample10180,yes,PBMC,b_cell,10982,99472,11.04
sample10180,yes,PBMC,cd4_t_cell,33896,99472,34.08
sample10180,yes,PBMC,cd8_t_cell,25385,99472,25.52
sample10180,yes,PBMC,monocyte,15229,99472,15.31
sample10180,yes,PBMC,nk_cell,13980,99472,14.05
sample10181,yes,PBMC,b_cell,13008,106200,12.25
sample10181,yes,PBMC,cd4_t_cell,34933,106200,32.89
sample10181,yes,PBMC,cd8_t_cell,30676,106200,28.89
sample10181,yes,PBMC,monocyte,17730,106200,16.69
sample10181,yes,PBMC,nk_cell,9853,106200,9.28
sample10191,no,PBMC,b_cell,10647,88718,12.0
sample10191,no,PBMC,cd4_t_cell,27601,88718,31.11
sample10191,no,PBMC,cd8_t_cell,23585,88718,26.58
sample10191,no,PBMC,monocyte,13532,88718,15.25
sample10191,no,PBMC,nk_cell,13353,88718,15.05
sample10192,no,PBMC,b_cell,9812,92809,10.57
sample10192,no,PBMC,cd4_t_cell,31792,92809,34.26
sample10192,no,PBMC,cd8_t_cell,16505,92809,17.78
sample10192,no,PBMC,monocyte,22180,92809,23.9
sample10192,no,PBMC,nk_cell,12520,92809,13.49
sample10193,no,PBMC,b_cell,7453,89936,8.29
sample10193,no,PBMC,cd4_t_cell,25410,89936,28.25
sample10193,no,PBMC,cd8_t_cell,19296,89936,21.46
sample10193,no,PBMC,monocyte,22284,89936,24.78
sample10193,no,PBMC,nk_cell,15493,89936,17.23
sample10197,yes,PBMC,b_cell,6793,102560,6.62
sample10197,yes,PBMC,cd4_t_cell,22880,102560,22.31
sample10197,yes,PBMC,cd8_t_cell,40833,102560,39.81
sample10197,yes,PBMC,monocyte,18267,102560,17.81
sample10197,yes,PBMC,nk_cell,13787,102560,13.44
sample10198,yes,PBMC,b_cell,12206,94381,12.93
sample10198,yes,PBMC,cd4_t_cell,32674,94381,34.62
sample10198,yes,PBMC,cd8_t_cell,21555,94381,22.84
sample10198,yes,PBMC,monocyte,14818,94381,15.7
sample10198,yes,PBMC,nk_cell,13128,94381,13.91
sample10199,yes,PBMC,b_cell,14646,107661,13.6
sample10199,yes,PBMC,cd4_t_cell,34278,107661,31.84
sample10199,yes,PBMC,cd8_t_cell,21790,107661,20.24
sample10199,yes,PBMC,monocyte,23930,107661,22.23
sample10199,yes,PBMC,nk_cell,13017,107661,12.09
sample10230,no,PBMC,b_cell,7627,98944,7.71
sample10230,no,PBMC,cd4_t_cell,23886,98944,24.14
sample10230,no,PBMC,cd8_t_cell,22152,98944,22.39
sample10230,no,PBMC,monocyte,27088,98944,27.38
sample10230,no,PBMC,nk_cell,18191,98944,18.39
sample10231,no,PBMC,b_cell,19174,105117,18.24
sample10231,no,PBMC,cd4_t_cell,30827,105117,29.33
sample10231,no,PBMC,cd8_t_cell,24484,105117,23.29
sample10231,no,PBMC,monocyte,18395,105117,17.5
sample10231,no,PBMC,nk_cell,12237,105117,11.64
sample10232,no,PBMC,b_cell,6784,101602,6.68
sample10232,no,PBMC,cd4_t_cell,35514,101602,34.95
sample10232,no,PBMC,cd8_t_cell,20482,101602,20.16
sample10232,no,PBMC,monocyte,21854,101602,21.51
sample10232,no,PBMC,nk_cell,16968,101602,16.7
sample10233,yes,PBMC,b_cell,7951,98101,8.1
sample10233,yes,PBMC,cd4_t_cell,22759,98101,23.2
sample10233,yes,PBMC,cd8_t_cell,33153,98101,33.79
sample10233,yes,PBMC,monocyte,21762,98101,22.18
sample10233,yes,PBMC,nk_cell,12476,98101,12.72
sample10234,yes,PBMC,b_cell,13036,102742,12.69
sample10234,yes,PBMC,cd4_t_cell,37420,102742,36.42
sample10234,yes,PBMC,cd8_t_cell,21328,102742,20.76
sample10234,yes,PBMC,monocyte,19867,102742,19.34
sample10234,yes,PBMC,nk_cell,11091,102742,10.8
sample10235,yes,PBMC,b_cell,8354,92824,9.0
sample10235,yes,PBMC,cd4_t_cell,24483,92824,26.38
sample10235,yes,PBMC,cd8_t_cell,30932,92824,33.32
sample10235,yes,PBMC,monocyte,15930,92824,17.16
sample10235,yes,PBMC,nk_cell,13125,92824,14.14
sample10248,yes,PBMC,b_cell,7016,96708,7.25
sample10248,yes,PBMC,cd4_t_cell,28911,96708,29.9
sample10248,yes,PBMC,cd8_t_cell,23029,96708,23.81
sample10248,yes,PBMC,monocyte,15317,96708,15.84
sample10248,yes,PBMC,nk_cell,22435,96708,23.2
sample10249,yes,PBMC,b_cell,11588,102677,11.29
sample10249,yes,PBMC,cd4_t_cell,37732,102677,36.75
sample10249,yes,PBMC,cd8_t_cell,27291,102677,26.58
sample10249,yes,PBMC,monocyte,18168,102677,17.69
sample10249,yes,PBMC,nk_cell,7898,102677,7.69
sample10250,yes,PBMC,b_cell,10441,109400,9.54
sample10250,yes,PBMC,cd4_t_cell,47558,109400,43.47
sample10250,yes,PBMC,cd8_t_cell,26276,109400,24.02
sample10250,yes,PBMC,monocyte,11334,109400,10.36
sample10250,yes,PBMC,nk_cell,13791,109400,12.61
sample10251,no,PBMC,b_cell,6333,99899,6.34
sample10251,no,PBMC,cd4_t_cell,31057,99899,31.09
sample10251,no,PBMC,cd8_t_cell,21091,99899,21.11
sample10251,no,PBMC,monocyte,25356,99899,25.38
sample10251,no,PBMC,nk_cell,16062,99899,16.08
sample10252,no,PBMC,b_cell,11169,106631,10.47
sample10252,no,PBMC,cd4_t_cell,37375,106631,35.05
sample10252,no,PBMC,cd8_t_cell,27962,106631,26.22
sample10252,no,PBMC,monocyte,15660,106631,14.69
sample10252,no,PBMC,nk_cell,14465,106631,13.57
sample10253,no,PBMC,b_cell,8125,91020,8.93
sample10253,no,PBMC,cd4_t_cell,33537,91020,36.85
sample10253,no,PBMC,cd8_t_cell,20442,91020,22.46
sample10253,no,PBMC,monocyte,14864,91020,16.33
sample10253,no,PBMC,nk_cell,14052,91020,15.44
sample10266,no,PBMC,b_cell,9575,108427,8.83
sample10266,no,PBMC,cd4_t_cell,28092,108427,25.91
sample10266,no,PBMC,cd8_t_cell,27297,108427,25.18
sample10266,no,PBMC,monocyte,27388,108427,25.26
sample10266,no,PBMC,nk_cell,16075,108427,14.83
sample10267,no,PBMC,b_cell,9856,91719,10.75
sample10267,no,PBMC,cd4_t_cell,26895,91719,29.32
sample10267,no,PBMC,cd8_t_cell,23289,91719,25.39
sample10267,no,PBMC,monocyte,18282,91719,19.93
sample10267,no,PBMC,nk_cell,13397,91719,14.61
sample10268,no,PBMC,b_cell,15048,91032,16.53
sample10268,no,PBMC,cd4_t_cell,26627,91032,29.25
sample10268,no,PBMC,cd8_t_cell,19668,91032,21.61
sample10268,no,PBMC,monocyte,15442,91032,16.96
sample10268,no,PBMC,nk_cell,14247,91032,15.65
sample10305,no,PBMC,b_cell,9472,93427,10.14
sample10305,no,PBMC,cd4_t_cell,29052,93427,31.1
sample10305,no,PBMC,cd8_t_cell,19149,93427,20.5
sample10305,no,PBMC,monocyte,21939,93427,23.48
sample10305,no,PBMC,nk_cell,13815,93427,14.79
sample10306,no,PBMC,b_cell,10670,95490,11.17
sample10306,no,PBMC,cd4_t_cell,24952,95490,26.13
sample10306,no,PBMC,cd8_t_cell,30040,95490,31.46
sample10306,no,PBMC,monocyte,16574,95490,17.36
sample10306,no,PBMC,nk_cell,13254,95490,13.88
sample10307,no,PBMC,b_cell,10988,103741,10.59
sample10307,no,PBMC,cd4_t_cell,34837,103741,33.58
sample10307,no,PBMC,cd8_t_cell,26459,103741,25.5
sample10307,no,PBMC,monocyte,22911,103741,22.08
sample10307,no,PBMC,nk_cell,8546,103741,8.24
sample10320,no,PBMC,b_cell,11615,89731,12.94
sample10320,no,PBMC,cd4_t_cell,25320,89731,28.22
sample10320,no,PBMC,cd8_t_cell,19287,89731,21.49
sample10320,no,PBMC,monocyte,18625,89731,20.76
sample10320,no,PBMC,nk_cell,14884,89731,16.59
sample10321,no,PBMC,b_cell,11924,101600,11.74
sample10321,no,PBMC,cd4_t_cell,24915,101600,24.52
sample10321,no,PBMC,cd8_t_cell,29360,101600,28.9
sample10321,no,PBMC,monocyte,22308,101600,21.96
sample10321,no,PBMC,nk_cell,13093,101600,12.89
sample10322,no,PBMC,b_cell,8012,102500,7.82
sample10322,no,PBMC,cd4_t_cell,26388,102500,25.74
sample10322,no,PBMC,cd8_t_cell,33916,102500,33.09
sample10322,no,PBMC,monocyte,13276,102500,12.95
sample10322,no,PBMC,nk_cell,20908,102500,20.4
sample10323,yes,PBMC,b_cell,7308,98678,7.41
sample10323,yes,PBMC,cd4_t_cell,30915,98678,31.33
sample10323,yes,PBMC,cd8_t_cell,21794,98678,22.09
sample10323,yes,PBMC,monocyte,18573,98678,18.82
sample10323,yes,PBMC,nk_cell,20088,98678,20.36
sample10324,yes,PBMC,b_cell,13572,111020,12.22
sample10324,yes,PBMC,cd4_t_cell,31028,111020,27.95
sample10324,yes,PBMC,cd8_t_cell,19177,111020,17.27
sample10324,yes,PBMC,monocyte,30713,111020,27.66
sample10324,yes,PBMC,nk_cell,16530,111020,14.89
sample10325,yes,PBMC,b_cell,10430,101237,10.3
sample10325,yes,PBMC,cd4_t_cell,28227,101237,27.88
sample10325,yes,PBMC,cd8_t_cell,22956,101237,22.68
sample10325,yes,PBMC,monocyte,19866,101237,19.62
sample10325,yes,PBMC,nk_cell,19758,101237,19.52
sample10335,yes,PBMC,b_cell,8020,102803,7.8
sample10335,yes,PBMC,cd4_t_cell,30943,102803,30.1
sample10335,yes,PBMC,cd8_t_cell,32604,102803,31.72
sample10335,yes,PBMC,monocyte,24544,102803,23.87
sample10335,yes,PBMC,nk_cell,6692,102803,6.51
sample10336,yes,PBMC,b_cell,5363,99249,5.4
sample10336,yes,PBMC,cd4_t_cell,40014,99249,40.32
sample10336,yes,PBMC,cd8_t_cell,24568,99249,24.75
sample10336,yes,PBMC,monocyte,14063,99249,14.17
sample10336,yes,PBMC,nk_cell,15241,99249,15.36
sample10337,yes,PBMC,b_cell,5246,104553,5.02
sample10337,yes,PBMC,cd4_t_cell,20245,104553,19.36
sample10337,yes,PBMC,cd8_t_cell,24665,104553,23.59
sample10337,yes,PBMC,monocyte,34688,104553,33.18
sample10337,yes,PBMC,nk_cell,19709,104553,18.85
sample10341,yes,PBMC,b_cell,10206,115465,8.84
